#Units1,batch_size,activation,lr,max_epochs,optimizer,weight_decay,momentum,nesterov,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.778106451034546,3.9794891675313315,0.1706422980293665,16.421610514322918,0.3276121885204069,379
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.7659925619761148,3.9803947607676187,0.07741115437721185,51.077049334843956,0.17338199656383071,380
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.768160104751587,3.9811513423919678,0.1326679797516261,16.153298219045002,0.16314446838673696,381
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,3.3484183152516684,3.983599821726481,0.27715089843936436,33.859691540400185,0.26039399439167604,382
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.7647132873535156,3.994619131088257,0.0975944660907269,51.25413044293722,0.17680076119613078,383
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.9053669770558677,4.016746441523234,0.07235858689808038,33.967029651006065,0.30423613383380943,384
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.8310372829437256,4.018565734227498,0.06480509732815788,16.495254039764404,0.2792876108718901,385
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.8205130894978843,4.023873011271159,0.17454501374852852,50.67482360204061,0.20582419820412007,386
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.9134894212086997,4.030525763829549,0.057326193868754746,34.20847034454346,0.33381331361123184,387
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.825191338857015,4.041754166285197,0.09089458476240685,50.89173301060995,0.1622911792566113,388
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.9200201829274497,4.044310887654622,0.048361297118752776,34.612466971079506,0.2974334096208703,389
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.9283463954925537,4.046621004740397,0.06059580538079286,34.517014821370445,0.4084282308405735,390
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.931500514348348,4.047252813975017,0.052706311486307576,34.161662658055626,0.3099370456860262,391
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.924454689025879,4.050378163655599,0.043860037504132546,34.54945707321167,0.3656435969793572,392
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.8585739135742188,4.066135247548421,0.14828147233519123,50.625734090805054,0.37430456668773443,393
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,3.4634029070536294,4.068354527155559,0.13090068901117047,34.35987377166748,0.12833756024499104,394
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.889437198638916,4.08957052230835,0.09603870421473149,34.29206315676371,0.26801371782950206,395
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.937668244043986,4.118957599004109,0.0971077814604879,16.703280289967854,0.3319598572313958,396
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.911233981450399,4.1193907260894775,0.10352466122567262,34.31321366628011,0.26477199042167054,397
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.9214558601379395,4.123277584711711,0.1025729517883871,17.580081701278687,0.3945490549216059,398
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.903991222381592,4.125252644220988,0.09899128307165266,17.239286422729492,0.36320626060248346,399
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.9225536982218423,4.127768516540527,0.1486808402551254,51.265390396118164,0.2938198852384157,400
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.9272178014119468,4.129755099614461,0.13072193844974037,50.62087440490723,0.32402586367997577,401
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.947575012842814,4.132569710413615,0.146963019945302,34.001636823018394,0.2403715637695099,402
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.9486190478006997,4.133645057678223,0.11213942890345305,33.988430976867676,0.2780959045813962,403
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.91513729095459,4.138857523600261,0.12996319655695238,17.217206478118896,0.2561509574026522,404
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.9521964391072593,4.139117479324341,0.08051883750155582,51.37772266070048,0.22076938951900682,405
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,4.039126555124919,4.142412980397542,0.05044086787005986,16.486134847005207,0.27251322287350577,406
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.931393623352051,4.142591238021851,0.12039380877456335,50.52715746561686,0.16279961874515453,407
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.9584237734476724,4.150116761525472,0.10512119565477208,16.691610256830852,0.26840841762201856,408
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.936154286066691,4.152281045913696,0.1504747998993012,34.13916810353597,0.03389101297996001,409
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.9674057165781655,4.1548802852630615,0.12736438593428387,17.03290383021037,0.3479094512208383,410
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.9436957836151123,4.158421516418457,0.1276837559052371,34.48568328221639,0.07186025620222107,411
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.997028112411499,4.174063444137573,0.10895797041205167,51.06183568636576,0.29715368321017605,412
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,4.004121700922648,4.1824861367543535,0.13554428234780422,33.638121366500854,0.2697423163641775,413
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.963114579518636,4.189957459767659,0.108501699513103,50.93917202949524,0.2553234996244323,414
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,4.017269849777222,4.195677280426025,0.14697230281897508,16.36498999595642,0.2572649594086121,415
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.979395786921183,4.195855220158895,0.1360669592718761,51.12800272305807,0.056619698962176224,416
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.9984242916107178,4.196430126825969,0.05734675337498131,51.385221322377525,0.1959785281149462,417
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,4.0192742347717285,4.2008373737335205,0.11787616231177002,33.74145738283793,0.09586972976202406,418
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,4.020246744155884,4.209830443064372,0.12104164422322376,33.54442079861959,0.27543965157504324,419
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,4.102443377176921,4.212360541025798,0.05607367884848981,52.065012057622276,0.5297416797109841,420
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,4.037326494852702,4.217356125513713,0.12573800692774945,16.420392433802288,0.2641179129962074,421
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,4.104679902394612,4.217390219370524,0.05305223403734423,51.36621387799581,0.2899699642324808,422
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,4.112624486287435,4.2311835289001465,0.09871980258095947,17.464946349461872,0.22222313413408462,423
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,4.076718966166179,4.239526112874349,0.09690094386963222,50.712318102518715,0.2263903125819542,424
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,4.060343583424886,4.245703458786011,0.08958498958681582,50.62991921106974,0.18001137629537353,425
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,4.128337701161702,4.25307051340739,0.0626499738718483,17.576419750849407,0.5253312624289234,426
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,4.144095420837402,4.260204950968425,0.06686302206399604,51.80282131830851,0.17336438255972075,427
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,4.089657465616862,4.262789011001587,0.13009645195127867,16.158638954162598,0.17910015478710434,428
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,4.170218149820964,4.27183739344279,0.028041092912186292,33.881622870763145,0.4044128824367571,429
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,4.15196418762207,4.271908283233643,0.06546567747392483,17.454179445902508,0.4421633188228862,430
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,4.163180351257324,4.274634838104248,0.04399857454163177,33.95486402511597,0.23563394615122452,431
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,4.168417453765869,4.284656683603923,0.027307655799210104,33.90721106529236,0.22405431801944523,432
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,4.202307065327962,4.285721143086751,0.05554709377284023,51.255677700042725,0.3646382030855678,433
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,4.109510183334351,4.2858937581380205,0.12564569506892662,50.26261305809021,0.2891313174556384,434
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,4.186381498972575,4.300206343332927,0.08091254329306989,51.414130449295044,0.10213700046784314,435
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,4.20380973815918,4.310043017069499,0.08533822892002871,16.392555713653564,0.32038148446061715,436
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,4.206709067026774,4.315699577331543,0.09830686487611996,16.444951216379803,0.25117763605257154,437
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,4.237602551778157,4.345098495483398,0.06436242160776008,50.59961644808451,0.23379502210282782,438
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,4.224939028422038,4.36232328414917,0.22601593673094045,33.51968391736349,0.292749263956996,439
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,4.169053077697754,4.373652299245198,0.15278183567043518,17.578935384750366,0.40808264732585686,440
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,4.243605454762776,4.3758673667907715,0.0365626351192411,51.21696321169535,0.31140169256983286,441
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,4.268848260243733,4.380768458048503,0.005032776324853607,51.190421183904014,0.1620153491269714,442
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,4.175893147786458,4.380768934885661,0.13452371097156116,17.408915678660076,0.49258483432895445,443
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,4.282057762145996,4.3989996910095215,0.08482896994592247,51.06082010269165,0.3545307668235342,444
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,4.186336199442546,4.406463146209717,0.15131093905384738,17.21127184232076,0.2083696480828772,445
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,4.2371625900268555,4.415754477183024,0.07442501639732153,16.74302140871684,0.27297189227806923,446
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,4.229873180389404,4.419817129770915,0.10637150393716138,34.33479404449463,0.31008730077627145,447
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,4.2463076909383135,4.425330479939778,0.11712136696735274,16.695086002349854,0.3079071599804052,448
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,4.288471539815267,4.429992039998372,0.1654802860979841,33.63040169080099,0.15783625026992262,449
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,4.248545964558919,4.43165938059489,0.11135925496171432,17.225791136423748,0.6858727983125223,450
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,4.249189058939616,4.435948848724365,0.08029811200201672,34.49697176615397,0.05777568582984723,451
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,4.2701311111450195,4.440110047658284,0.13873867645855667,33.98750654856364,0.3097469508927282,452
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,4.241396903991699,4.44844388961792,0.12571389013654155,16.750057538350422,0.40984402064889763,453
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,4.376977284749349,4.48189655939738,0.07739266956528444,17.60901912053426,0.3748751972723497,454
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,4.38618278503418,4.484208265940349,0.09852077057476812,17.7979523340861,0.34906559380895935,455
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,4.315115451812744,4.487582524617513,0.13582813155775314,18.052748441696167,0.3024913165960164,456
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,4.284000078837077,4.49299160639445,0.09402466753777852,34.2714204788208,0.232605919765013,457
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,4.302467028299968,4.498025735219319,0.1406547827417915,17.417536973953247,0.34114315683696145,458
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,4.324925422668457,4.498249053955078,0.11158987907221884,33.4504771232605,0.2571177763816396,459
