rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,neurons_layer_1,neurons_layer_2,weight_decay,mean_fit_time
343,8.427443186442057,0.2684655178910024,8.393575032552084,0.04370455725116059,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,16.265108744303387
344,8.439898490905762,0.24495254652151882,8.41224733988444,0.0747548103110213,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,10.417303323745728
345,8.451452573140463,0.26824565383782534,8.426851908365885,0.05000488317919509,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,10.752985954284668
346,8.519652048746744,0.2912234984251222,8.486026763916016,0.03872097878735812,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,10.036409695943197
347,8.56658140818278,0.1953205232293754,8.532121022542318,0.11083288704255931,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.0001,4.935994466145833
348,8.614492098490397,0.2442972526812606,8.585016886393229,0.10796836715796874,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.0001,5.387281179428101
349,8.62692387898763,0.20474110044269955,8.602851549784342,0.10198852046463895,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.001,5.321560621261597
350,8.632756551106771,0.2496668163523762,8.604722023010254,0.07048345348987961,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.001,5.796232223510742
351,8.698557535807291,0.3078696100196471,8.538968722025553,0.4961756223299154,relu,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,4.540143171946208
352,8.730732917785645,0.356528240932842,8.68171501159668,0.09574636070647262,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,70,30,0.01,4.637088139851888
353,8.776962916056315,0.2804556741279153,8.729932149251303,0.03428969735918154,sigmoid,1219,1000,glorot_uniform,0.01,0.4,True,130,30,0.01,5.119402170181274
354,8.998799006144205,0.4538051852546183,8.928690910339355,0.13878399106723652,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,9.954662164052328
355,9.008096059163412,0.2464101292758544,8.972490310668945,0.07010674055392961,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,16.07982611656189
356,9.052837053934732,0.2064164063058536,9.015515645345053,0.1156225354836409,sigmoid,64,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,15.477877855300903
357,9.12692642211914,0.4162141600499846,9.074637730916342,0.10311166300191706,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,10.139318625132242
358,9.134377161661783,0.22941089330986775,9.106330553690592,0.0873696346738077,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,10.68212628364563
359,9.144322395324707,0.21907957498598463,9.112908999125162,0.10084392166533906,sigmoid,128,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,10.221067110697428
360,9.25334898630778,0.19146980872011823,9.22091261545817,0.11093698526789564,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,70,30,0.01,5.264400641123454
361,9.26479403177897,0.33301200701238454,9.14495817820231,0.24082748303385465,relu,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,4.583171606063843
362,9.29809856414795,0.2080844034076762,9.259040196736654,0.12101588460755197,sigmoid,1219,1000,glorot_uniform,0.001,0.9,True,130,30,0.01,5.391924858093262
363,9.393500328063965,0.46437521114933505,9.293125788370768,0.3759652471671102,relu,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,11.756728251775106
364,9.49865690867106,0.33153038089258247,9.384543418884277,0.2957815888893774,relu,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,11.488770643870035
365,9.556792577107748,0.21414416987431323,9.524497350056967,0.20340796064669978,relu,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,10.8683869043986
366,9.649747212727865,0.06896432694541105,9.502084096272787,0.14830858994245105,relu,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,11.12433918317159
367,9.731119791666666,0.7653314189691056,9.661190350850424,0.3016066033014556,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,15.162477731704712
368,10.07961654663086,1.0050634290247231,10.006746927897135,0.48564107597650485,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,15.362054427464804
369,10.179043451944986,0.4024152838508074,10.09737459818522,0.29525821747976827,relu,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,11.539318164189657
370,10.260154088338217,0.6884241844801048,10.19106356302897,0.3861095833648494,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,15.881789445877075
371,10.292547861735025,0.03337275030841373,10.262422879536947,0.45989560274789626,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,10.180326064427694
372,10.396535237630209,0.4187095915360455,10.318838119506836,0.2470852481963155,relu,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,11.307239611943563
373,10.613913853963217,0.36042770055817047,10.565592447916666,0.3160045212169529,relu,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,4.599135319391887
374,10.615503311157227,0.3372101749199024,10.584321975708008,0.5384016721704885,tanh,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,11.25167997678121
375,10.669970194498697,0.8657654348364298,10.65177313486735,0.8170015108594659,relu,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,4.203904787699382
376,10.723877906799316,1.1735651967497052,10.620558102925619,0.30309141049846816,tanh,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,11.064468304316202
377,10.8251953125,0.33668367733872967,10.718251546223959,0.21645373519288869,relu,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,4.604140520095825
378,11.043498992919922,1.4503179417351197,10.954426129659018,0.8852605343133066,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,10.897421598434448
379,11.12385622660319,0.7436672614835205,11.064502398173014,0.10370299612223247,tanh,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,10.700344642003378
380,11.209912300109863,1.1025249216035746,11.117379824320475,0.22427906928256847,tanh,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,10.444135983784994
381,11.315531730651855,0.4493420513554768,11.26169522603353,0.5230702032184128,tanh,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,10.32179053624471
382,11.550602595011393,1.0841304286854878,11.453363736470541,1.256533144958749,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,10.859787702560425
383,11.610796292622885,0.7986226746438279,11.529217720031738,0.5573899981702645,sigmoid,128,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,10.430008808771769
384,11.795002619425455,0.2970867315350897,11.7763671875,0.629925498999178,tanh,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,10.235918601353964
385,11.953285535176596,0.2134751554752768,11.7650515238444,0.21390808279856632,relu,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,4.319811105728149
386,12.001860618591309,1.9035178457848194,11.697672526041666,1.8011470207001745,relu,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,4.700899759928386
387,12.049654324849447,0.5757044275326151,12.00540542602539,0.30659897692106336,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,16.669769366582234
388,13.025592168172201,2.069666778763873,12.982782363891602,1.4692706315440462,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,16.13572931289673
389,13.493353207906088,1.0867580151670162,13.406326293945312,0.513311117924672,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.0001,5.042781511942546
390,13.685640652974447,2.1380381048820087,13.594691276550293,2.2889309256689883,relu,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,4.113343397776286
391,13.687456130981445,0.7758395221554061,13.637208938598633,0.17991312898494577,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.01,5.11094069480896
392,14.054827054341635,1.2830273451460172,14.011306126912435,0.6237284977133903,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,70,30,0.001,4.850961923599243
393,14.161177635192871,1.0359251886559808,14.127123514811197,0.4366364244843137,sigmoid,64,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,16.92783506711324
394,15.989108403523764,0.5224282898376879,15.929857889811197,0.3245691579930903,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.0001,5.280421098073323
395,16.106208483378094,0.286899665293062,16.056584358215332,0.5324087318869913,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.001,5.336276133855184
396,16.54311243693034,0.5599220027619266,16.498580932617188,0.1874407636169935,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,9.889564593633017
397,16.593756675720215,0.7294708608118421,16.541303634643555,0.15455504526712913,sigmoid,1219,1000,glorot_uniform,0.001,0.8,True,130,30,0.01,5.090145428975423
398,16.949214935302734,0.4784917317016913,16.93792661031087,0.39172113912482664,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,10.04762347539266
399,17.25195821126302,0.8015812812311542,17.209285100301106,0.05498589653868305,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,10.475961287816366
400,17.436274846394856,0.6522482232504708,17.378754297892254,0.34619432295728436,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,11.267693758010864
401,17.450262705485027,0.38373799113313023,17.460744222005207,0.534521126081773,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,11.242137432098389
402,17.9805850982666,0.6017409755099696,17.948262532552082,0.2353041022995454,sigmoid,128,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,10.55584971110026
403,20.958521525065105,0.7038241387791588,20.980552037556965,0.8005313920247858,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,16.43273933728536
404,22.236382802327473,1.5371840797762912,22.220138549804688,0.999478600406964,tanh,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,16.36568792661031
405,22.52305030822754,1.33197583616288,22.515960693359375,1.1560369680146663,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,16.857054471969604
406,22.546133041381836,1.3277133785783966,22.55732027689616,2.539007359775933,tanh,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,15.755274216334024
407,22.557066599527996,1.183307891846741,22.538619995117188,0.3744124832580808,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,15.664003610610962
408,22.63805389404297,1.5340627267591411,22.642615000406902,0.889038878543794,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,16.00266472498576
409,22.689305623372395,1.831064912060386,22.671422322591145,1.0456544980230678,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,16.593140602111816
410,22.761749267578125,2.9930317334425327,22.752830505371094,2.2411207575369203,tanh,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,16.65646489461263
411,22.89477602640788,1.6787394476900175,22.8965638478597,0.7088538341437597,tanh,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,16.862893025080364
412,22.938090642293293,1.7544885351747928,22.89594332377116,0.8094828543173465,sigmoid,64,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,16.069088220596313
413,23.464569727579754,2.673144580728052,23.408992131551106,1.4887099409127447,tanh,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,15.837618033091227
414,23.735045115152996,1.0016485851398451,23.739691416422527,1.0049324433355247,tanh,64,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,16.318024794260662
415,25.0905335744222,1.6697526499489352,25.097361246744793,0.14830973878465958,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,5.552937666575114
416,25.999800364176433,2.236307652017822,25.976015090942383,0.9701806856576084,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.0001,5.353248278299968
417,27.374861399332683,1.069621164397686,27.377030690511067,2.5621032196499205,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,5.37818972269694
418,28.17815653483073,0.7192785107046736,28.185641606648762,1.7172695112279603,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,4.753984133402507
419,29.78547732035319,0.7846350818584892,29.77751096089681,0.934724057244708,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,5.292344252268474
420,30.30300521850586,2.0997517082060373,30.296377182006836,3.5606549273390544,tanh,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.0001,4.695110479990642
421,30.359501520792644,2.016384662871007,30.37034543355306,3.368224525104663,sigmoid,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,4.880761702855428
422,30.721319834391277,2.0683794895798004,30.699015935262043,1.4724201915788657,tanh,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.001,4.856693983078003
423,31.146507263183594,0.792427510571894,31.133817036946613,2.232334701694227,tanh,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.001,4.169432560602824
424,31.80679702758789,1.7309597164021358,31.778587977091473,0.6784623980428411,tanh,1219,1000,glorot_uniform,0.001,0.4,True,130,30,0.01,4.658426920572917
425,32.09119669596354,2.583560421532063,32.06579844156901,1.4670055593117057,tanh,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.0001,4.275894482930501
426,35.287462870279946,1.73814239349551,35.26268641153971,1.4761467329705436,tanh,1219,1000,glorot_uniform,0.001,0.4,True,70,30,0.01,4.414663155873616
427,36.84093221028646,2.7255712251669713,36.83899688720703,2.063909898478486,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,10.761171261469523
428,36.84981155395508,1.6827010298460239,36.850355784098305,2.322909582953022,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,10.585745573043823
429,38.128133138020836,3.8364911601851164,38.12826029459635,2.329580095945133,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,10.922759056091309
430,39.60659154256185,0.8660751942211773,39.60907491048177,1.1138761510662902,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,10.361249128977457
431,39.62437947591146,1.0573374928628059,39.6159413655599,1.8153573422176759,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,9.962607065836588
432,40.03185272216797,1.5232784440477307,40.034725189208984,2.6929144429910106,sigmoid,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,10.158568143844604
433,40.45359675089518,0.6975468194202873,40.445838928222656,1.4145294380723072,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,5.525932550430298
434,40.56205495198568,3.4283373057904605,40.55607223510742,2.1865114998891775,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,5.3974870045979815
435,40.80927530924479,8.426552731045426,40.39087994893392,7.911431690485838,relu,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,4.218066533406575
436,41.550278981526695,2.5415238798622943,41.543938954671226,2.11770807748647,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,5.046733220418294
437,41.82691955566406,2.171175486067147,41.81899770100912,0.8833484114923359,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,4.663289705912272
438,41.84552510579427,1.7488512932891547,41.79412714640299,0.727282955110907,tanh,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,10.76840090751648
439,42.50542449951172,2.4328485291667206,42.489312489827476,1.0571471020118435,tanh,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,11.300124486287435
440,42.67399215698242,1.0663251169729748,42.67891184488932,2.518375560968512,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,4.935962518056233
441,42.83781433105469,5.644055651020065,42.342297871907554,5.053783866034709,relu,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,4.097955624262492
442,42.94173812866211,1.454450365385363,42.941898345947266,0.39152039961543555,sigmoid,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,4.928630908330281
443,43.4291877746582,1.6195163774447694,43.38643010457357,0.23278991462568466,tanh,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,10.297458251317343
444,44.37149302164713,0.22829505120334379,44.31010055541992,1.6309781270986385,tanh,128,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,10.55794914563497
445,44.46281433105469,7.842139107435539,44.04092025756836,6.866235115154157,relu,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,4.571196476618449
446,45.57463709513346,1.1847320749485575,45.52508544921875,0.8932062004146966,tanh,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,10.411524454752604
447,46.046128590901695,3.0456629599655276,45.974562327067055,2.5169988045405667,tanh,128,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,10.169308344523111
448,46.16012700398763,2.396706652598517,46.25625483194987,3.5231227819779627,relu,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,4.673069477081299
449,46.71484247843424,1.9514905667836733,46.64837646484375,0.967951288454955,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.001,4.217934926350911
450,46.948987325032554,2.8346348880102203,46.890366872151695,1.7716927464247014,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.001,4.871664841969808
451,47.061667124430336,3.8365143937527386,47.043524424235024,2.3873564561785163,relu,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,4.739563624064128
452,47.15675608317057,0.8587197303340267,47.14361445109049,1.862558159574625,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.01,4.568631092707316
453,47.28776550292969,2.0776998160416174,47.21594111124674,2.898333271895987,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.0001,4.228151400883992
454,47.77385330200195,0.12384803936624378,47.70908991495768,1.430646647860683,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,130,30,0.0001,4.819453716278076
455,48.70132191975912,1.344698932326264,48.65642420450846,1.5345982796798996,tanh,1219,1000,glorot_uniform,0.0001,0.9,True,70,30,0.01,4.545954624811809
456,50.18593978881836,0.44818113688858924,50.178208669026695,1.0791829208040045,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,5.406761884689331
457,50.35059611002604,1.5158052219286813,50.34501647949219,0.023903011374896622,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,5.236031214396159
458,50.92150370279948,1.098507087058367,50.917762756347656,1.017027731300244,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,5.639362176259358
459,51.02670669555664,1.205963630877117,51.00960032145182,0.3543501695861883,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,5.114646275838216
460,51.07132466634115,0.8977725063274893,51.05435689290365,1.6113052667134768,relu,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,4.3457175095876055
461,51.30093510945638,0.7521416593189048,51.29875055948893,1.6280501074503042,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,5.123197158177693
462,51.33218256632487,1.1156046317775912,51.332316080729164,0.5464886906717973,sigmoid,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,6.03153642018636
463,53.49567667643229,1.1288915532617214,53.40684382120768,0.5500369832990801,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.001,4.856796185175578
464,53.90674718221029,1.5963792661951253,53.876302083333336,0.24783991815641687,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.0001,4.828378200531006
465,54.394396464029946,1.0396862987197821,54.33519490559896,0.557114995960634,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.001,4.428289890289307
466,54.56664530436198,1.3497673480751833,54.51595815022787,0.2842474988498232,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,130,30,0.01,4.634127775828044
467,54.70080057779948,1.0493978452432873,54.642642974853516,0.8275432264207245,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.0001,4.279141426086426
468,54.80665588378906,0.28135029064779743,54.80678176879883,1.2750325683665042,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,4.70189905166626
469,54.83508046468099,1.5262830258693436,54.82699839274088,0.2343003118684887,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,5.1924262046813965
470,55.09999084472656,1.205066690478124,55.04393641153971,0.44108187070044286,relu,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,4.295200268427531
471,55.18263498942057,1.2720083077074278,55.17938232421875,0.3285946671723716,tanh,1219,1000,glorot_uniform,0.0001,0.8,True,70,30,0.01,4.668004592259725
472,55.20029958089193,0.5854852614518895,55.19782384236654,1.4162145907293078,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,5.5711978276570635
473,55.261070251464844,0.5947496764188916,55.2573496500651,0.948551655288361,relu,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,4.926387866338094
474,55.399959564208984,2.1054873723074885,55.40127690633138,0.6052158428229988,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,4.75595498085022
475,55.41753896077474,1.3592858502887304,55.42019526163737,0.20541794963925156,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,5.752838691075643
476,55.541823069254555,0.4893782545809166,55.544576009114586,1.0522623505830724,sigmoid,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,5.442845185597737
477,55.57052993774414,0.989302407792042,55.55773162841797,0.8547446726891356,relu,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,4.642515261967977
478,55.73322041829427,0.9848051516602304,55.77898915608724,1.0048084063568707,relu,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,4.428430716196696
479,55.99519602457682,0.7719828870771509,55.99131393432617,0.7820734231834547,relu,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,4.114165782928467
480,56.0947380065918,0.9680000565760283,56.09450912475586,0.6003734087642796,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.0001,5.410221974054973
481,56.115116119384766,0.8499667219338681,56.140814463297524,0.6824368495116641,relu,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,4.797364552815755
482,56.206286112467446,1.1276464536083834,56.198506673177086,0.4314602092596363,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.001,5.7001973787943525
483,56.32398223876953,1.115791244049849,56.27476374308268,0.4057036239035464,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.0001,4.426048994064331
484,56.38618469238281,1.1583579100345371,56.31966018676758,0.4176977286732435,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.001,4.503869374593099
485,56.730420430501304,0.9915365938021319,56.66840362548828,0.515012393015784,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,130,30,0.01,5.9175705909729
486,56.79243469238281,0.994194995674264,56.776658376057945,0.559620798445513,tanh,1219,1000,glorot_uniform,0.0001,0.4,True,70,30,0.01,4.600314696629842
